id,job_hash,fetch_date,portal,search_keyword,job_title,company_name,location,remote_type,salary_range,experience_years,tech_stack,posted_date,job_description,description_length,apply_link,easy_apply_link,company_career_url,company_website,hr_email,job_id,visa_sponsorship,validation_score,validation_status,ai_summary,detail_fetched
b099dcb7-0cf6-4cc7-9180-735bf0c810cb,470db25f931e18c6e0aad52951356a4a,2026-08-25,Dice,Databricks Engineer,Databricks Engineer,"Galaxy i Technologies, Inc.","Quincy, Massachusetts • Today",Not specified,,Not specified,,"Quincy, Massachusetts • Today",,0,https://www.dice.com/job-detail/d53ddaf8-b0f5-4e99-a0e3-65c9037fa7ed,,,,,d53ddaf8-b0f5-4e99-a0e3-65c9037fa7ed,False,50,Partial,AI unavailable,False
3b6d9e9f-529e-4bfa-93ba-681038d786b5,d9a4e8f553ac5bd56bd69836a80c0d50,2026-08-25,Dice,Databricks Engineer,Databricks Engineer,"Hiring | Databricks Engineer Lead | Minneapolis, MN | Contra",Healthcare Triangle Inc,Not specified,,Not specified,,"Hybrid in Minneapolis, Minnesota • 11d ago",,0,https://www.dice.com/job-detail/75746751-a769-4acf-a240-5ba5a0060064,,,,,75746751-a769-4acf-a240-5ba5a0060064,False,50,Partial,AI unavailable,False
b0d98481-60ee-4fd5-8b22-880cfcd69dbc,d3c51466ad868fd7d03a21942852c6af,2026-08-25,Dice,Databricks Engineer,Databricks Engineer,AWS Databricks Engineer - Healthcare Payer (Fully Remote),Palni Inc,Not specified,,Not specified,,Remote • Today,,0,https://www.dice.com/job-detail/d29b9a16-e788-491c-bf2f-c77bcdbcca8f,,,,,d29b9a16-e788-491c-bf2f-c77bcdbcca8f,False,50,Partial,AI unavailable,False
7416ff75-43e3-420c-9e1c-d5faed900300,9109030f9422ba16962f39cc88e87c05,2026-08-25,Dice,Databricks Engineer,Databricks Engineer,Guidehouse,"Arlington, Virginia • Today",Not specified,,Not specified,,"Arlington, Virginia • Today",,0,https://www.dice.com/job-detail/bea97235-2edf-4fc8-9697-0e70998ef2dc,,,,,bea97235-2edf-4fc8-9697-0e70998ef2dc,False,50,Partial,AI unavailable,False
4ad5afbe-7ab2-4faa-b77f-64586dd92f38,b51f1723b9b78cefa0c618aac00cac9d,2026-08-25,Dice,Databricks Engineer,Databricks Engineer,Xoriant Corporation,"Hybrid in Boston, Massachusetts • 3d ago",Not specified,,Not specified,,"Hybrid in Boston, Massachusetts • 3d ago",,0,https://www.dice.com/job-detail/06111fbf-e1da-49c6-b571-01d68ecbfc0d,,,,,06111fbf-e1da-49c6-b571-01d68ecbfc0d,False,50,Partial,AI unavailable,False
f709a61e-8407-4ae4-9bae-ee71226695e3,b146a992838531d725ea8bec1e932bcb,2026-08-25,Dice,Databricks Engineer,Databricks Engineer,AWS Databricks Engineer- Remote-6 Months - Must be authorize,Palni Inc,Not specified,,Not specified,,Remote • Today,,0,https://www.dice.com/job-detail/fd76e1fe-eda4-4375-8238-0ceac2c5caf7,,,,,fd76e1fe-eda4-4375-8238-0ceac2c5caf7,False,50,Partial,AI unavailable,False
239081e3-b6fc-442f-baf9-13626b238e7d,4fb1a5ba9e5258c4ec18b7bb09f991d3,2026-08-25,Dice,Databricks Engineer,Databricks Engineer,Xoriant Corporation,"Hybrid in Boston, Massachusetts • 7d ago",Not specified,,Not specified,,"Hybrid in Boston, Massachusetts • 7d ago",,0,https://www.dice.com/job-detail/cd8a22a5-24e9-41be-be3b-2dfd7c62a7aa,,,,,cd8a22a5-24e9-41be-be3b-2dfd7c62a7aa,False,50,Partial,AI unavailable,False
023c3143-173c-42fd-a7e9-be32b64a30fe,e7604f47cebf235ada37e82335a8f997,2026-08-25,Dice,Databricks Engineer,Databricks Engineer,Meraki7 Inc,"Phoenix, Arizona • 4d ago",Not specified,,Not specified,,"Phoenix, Arizona • 4d ago",,0,https://www.dice.com/job-detail/9a76c85c-5cbb-44d0-9b40-96d0fb1163ed,,,,,9a76c85c-5cbb-44d0-9b40-96d0fb1163ed,False,50,Partial,AI unavailable,False
8b901810-a547-423e-8bc5-af0184b2fc32,1f7f860d14d0c7f76016e7641ca1eb73,2026-08-25,Built In,Databricks Engineer,Principal Software Engineer -Forward Deployment Engineer - Databricks,Principal Software Engineer -Forward Deployment En,6 Days Ago,Not specified,,Not specified,,,,0,https://builtin.com/job/principal-software-engineer-forward-deployment-engineer-reframe/10750377,,,,,,False,50,Partial,AI unavailable,False
a03c51fc-fa8e-4a3c-92f1-d307391eefcd,1f1558ab78d63af10f5505f9bece369d,2026-08-25,Built In,Databricks Engineer,"Databricks Engineer, Data Platform & Data Science Tooling","Databricks Engineer, Data Platform & Data Science",Reposted 22 Days Ago,Not specified,,Not specified,,,,0,https://builtin.com/job/databricks-engineer-data-platform-data-science-tooling/10092888,,,,,,False,50,Partial,AI unavailable,False
1958f924-7a42-41c2-910d-8bfc724f60f3,ab90997db9d59dd0bc5d58c011fd5e5c,2026-08-25,Built In,Databricks Engineer,Senior Databricks Engineer,Senior Databricks Engineer,Reposted 15 Hours Ago,Not specified,,Not specified,,,,0,https://builtin.com/job/senior-databricks-engineer/10455284,,,,,,False,50,Partial,AI unavailable,False
aceb432b-c79b-4061-9224-cee05768b4e2,fda92127638119e7a7dca7761c7ef412,2026-08-25,Built In,Databricks Engineer,Senior / Lead Data Engineer - Azure Databricks,Senior / Lead Data Engineer - Azure Databricks,Yesterday,Not specified,,Not specified,,,,0,https://builtin.com/job/senior-lead-data-engineer-azure-databricks/10826687,,,,,,False,50,Partial,AI unavailable,False
a5074497-6762-45db-ad83-b5229e0ca2c1,a52468057284bc13a6f8a4383d9f09fe,2026-08-25,Built In,Databricks Engineer,Databricks Engineer,Databricks Engineer,Reposted Yesterday,Not specified,,Not specified,,,,0,https://builtin.com/job/databricks-engineer/10681101,,,,,,False,50,Partial,AI unavailable,False
2792bfe4-35dd-4fce-b263-d0dd846957a5,cc201d300abb3ba8f5b99788ee68b38c,2026-08-25,Built In,Databricks Engineer,Principal Databricks Developer,Principal Databricks Developer,Reposted Yesterday,Not specified,,Not specified,,,,0,https://builtin.com/job/principal-databricks-developer/10078672,,,,,,False,50,Partial,AI unavailable,False
1f603d36-0848-4868-855a-813baa2a0ead,b12bb4b8151770a79cdb6f6078b71638,2026-08-25,Built In,Databricks Engineer,Sr Data Engineer- Databricks,Sr Data Engineer- Databricks,Yesterday,Not specified,,Not specified,,,,0,https://builtin.com/job/sr-data-engineer-databricks/10821789,,,,,,False,50,Partial,AI unavailable,False
78549ac8-4e7d-438e-b0cb-40427177ef6d,57aa57452c3cd4a9273968e10513647c,2026-08-25,Built In,Databricks Engineer,Senior Data Engineer – AWS & Databricks,Senior Data Engineer – AWS & Databricks,Yesterday,Not specified,,Not specified,,,,0,https://builtin.com/job/senior-data-engineer-aws-databricks/10819892,,,,,,False,50,Partial,AI unavailable,False
9f47f6e5-07a6-4d4b-adb1-bff5f68fbb38,aebc88c01a034ddea8475f7dfc0a5582,2026-08-25,Built In,Databricks Engineer,Senior Data Engineer (Azure Databricks),Senior Data Engineer (Azure Databricks),Yesterday,Not specified,,Not specified,,,,0,https://builtin.com/job/senior-data-engineer-azure-databricks/10819880,,,,,,False,50,Partial,AI unavailable,False
a959caf4-212a-4cbd-98f3-6c4487a520f3,f906218c2653141a8eaa0affd8de29e2,2026-08-25,Built In,Databricks Engineer,"Data Software Engineer – Spark, Python, Databricks (L2 / L4)","Data Software Engineer – Spark, Python, Databricks",Yesterday,Not specified,,Not specified,,,,0,https://builtin.com/job/data-software-engineer-spark-python-databricks-l2-l4/10819847,,,,,,False,50,Partial,AI unavailable,False
7c39ff0f-22e8-4426-95e1-fb4711f302ba,1ad2d1c142d2fcb7349240987e498a4b,2026-08-25,Built In,Databricks Engineer,Algotale-Delphi( Azure Databricks Developer),Algotale-Delphi( Azure Databricks Developer),Reposted Yesterday,Not specified,,Not specified,,,,0,https://builtin.com/job/algotale-delphi-azure-databricks-developer/9643844,,,,,,False,50,Partial,AI unavailable,False
749e480c-eb0f-4dc8-a2c7-62f69dc68371,0a419030a7e00119ed55a676c8d2fd70,2026-08-25,Built In,Databricks Engineer,Databricks Developer,Databricks Developer,Reposted Yesterday,Not specified,,Not specified,,,,0,https://builtin.com/job/databricks-developer/10053114,,,,,,False,50,Partial,AI unavailable,False
1d448757-9e5d-4fa4-800e-6b946482f8a6,6dd95461a4b1a8f06363a740e66cc8fa,2026-08-25,Built In,Databricks Engineer,Senior Data Engineer (Fabric and Databricks),Senior Data Engineer (Fabric and Databricks),Reposted Yesterday,Not specified,,Not specified,,,,0,https://builtin.com/job/senior-data-engineer-fabric-and-databricks/8338892,,,,,,False,50,Partial,AI unavailable,False
7009a41a-c551-4ef8-bd8f-afb38568c0fa,e848d448c4db992b013438ec9004fae4,2026-08-25,Built In,Databricks Engineer,Sr. Databricks Developer,Sr. Databricks Developer,2 Days Ago,Not specified,,Not specified,,,,0,https://builtin.com/job/sr-databricks-developer/10818569,,,,,,False,50,Partial,AI unavailable,False
988c6b4d-c17e-47be-93ad-f2768e59692c,0a5519543ad58f508db116139c495e94,2026-08-25,Built In,Databricks Engineer,Databricks Developer,Databricks Developer,2 Days Ago,Not specified,,Not specified,,,,0,https://builtin.com/job/databricks-developer/10818566,,,,,,False,50,Partial,AI unavailable,False
0134e09c-2c70-483c-8108-669d4eea0f72,97486ba6724117ee5947d57973fc9a51,2026-08-25,Built In,Databricks Engineer,Databricks Developer,Databricks Developer,2 Days Ago,Not specified,,Not specified,,,,0,https://builtin.com/job/databricks-developer/10812737,,,,,,False,50,Partial,AI unavailable,False
12663b55-e771-41f1-b8d2-12c0a33a2cd1,a4740b97ea42fa791f29a35687cfb7b2,2026-08-25,Built In,Databricks Engineer,Databricks Developer,Databricks Developer,2 Days Ago,Not specified,,Not specified,,,,0,https://builtin.com/job/databricks-developer/10812714,,,,,,False,50,Partial,AI unavailable,False
2c786f2c-a91e-4140-9521-b06494bb7d1c,da6227cb3e0ca682d8a23f32793a5eaa,2026-08-25,Built In,Databricks Engineer,Databricks Engineer - Senior/ Lead,Databricks Engineer - Senior/ Lead,Reposted 4 Days Ago,Not specified,,Not specified,,,,0,https://builtin.com/job/databricks-engineer-senior-lead/10709511,,,,,,False,50,Partial,AI unavailable,False
d1843810-25b4-4d5a-8ac0-8337d708aab5,1e4a805bbd68895ed71ce9a6349cc59a,2026-08-25,Built In,Databricks Engineer,Data Engineer Manager - AWS Databricks,Data Engineer Manager - AWS Databricks,Reposted 4 Days Ago,Not specified,,Not specified,,,,0,https://builtin.com/job/data-engineer-manager-aws-databricks/10768982,,,,,,False,50,Partial,AI unavailable,False
93df6e22-c997-415f-b3c6-afa2894e4dd0,01e1fa4be88431447bbf1d547203dc8b,2026-08-25,Built In,Databricks Engineer,Senior / Lead Data Engineer - Azure Databricks,Senior / Lead Data Engineer - Azure Databricks,Reposted 4 Days Ago,Not specified,,Not specified,,,,0,https://builtin.com/job/senior-lead-data-engineer-azure-databricks/10768825,,,,,,False,50,Partial,AI unavailable,False
d0524c19-a125-4c72-8546-5fff022180f2,d90fd9f80ebbc14ef29a4cc43f34a0e1,2026-08-25,Built In,Databricks Engineer,"Data Engineer - Big Data, Python, Databricks","Data Engineer - Big Data, Python, Databricks",Reposted 5 Days Ago,Not specified,,Not specified,,,,0,https://builtin.com/job/data-engineer-big-data-python-databricks/9028259,,,,,,False,50,Partial,AI unavailable,False
1ecc977a-d1b0-498b-b7cd-421d5a3e2a79,b95c09e8d4c220a136e1033dae4a35ad,2026-08-25,LinkedIn,Spark Developer,"Software Development Engineer III, Advertising Technology",Expedia Group,"Chicago, IL",Not specified,,Not specified,,2026-08-25,,0,https://www.linkedin.com/jobs/view/software-development-engineer-iii-advertising-technology-at-expedia-group-4446603646,,,,,,False,50,Partial,AI unavailable,False
a4a01142-37ea-441f-b356-d796b3e845df,c6afe8cd1253e785e7da6853d1c3bc4d,2026-08-25,LinkedIn,Spark Developer,Senior Java Engineer – AVP,Barclays,"Whippany, NJ",Not specified,,Not specified,,2026-08-25,,0,https://www.linkedin.com/jobs/view/senior-java-engineer-%E2%80%93-avp-at-barclays-4456577111,,,,,,False,50,Partial,AI unavailable,False
b8c2a9bf-e2ec-460a-a3f0-1691c76061cc,34bbd9231a20e02b8cf608b03aca1a87,2026-08-25,LinkedIn,Spark Developer,Software Development Engineer,Adobe,"San Jose, CA",Not specified,,Not specified,,2026-08-25,,0,https://www.linkedin.com/jobs/view/software-development-engineer-at-adobe-4457428165,,,,,,False,50,Partial,AI unavailable,False
f34c0e57-65ab-4e20-bc32-a86981880965,d28e7e141118263b00ba8ec0f3b9272a,2026-08-25,LinkedIn,Spark Developer,Data Engineer,Recurring Decimal,"New York, United States",Not specified,,Not specified,,2026-08-24,,0,https://www.linkedin.com/jobs/view/data-engineer-at-recurring-decimal-4457154737,,,,,,False,50,Partial,AI unavailable,False
089ff3f5-aaf4-4791-93e4-0e9c41696e18,780465180de51c401c920b7fe7e466e9,2026-08-25,LinkedIn,Spark Developer,"Data Integration Engineer, AVP",State Street,"Burlington, MA",Not specified,,Not specified,,2026-08-24,,0,https://www.linkedin.com/jobs/view/data-integration-engineer-avp-at-state-street-4458238829,,,,,,False,50,Partial,AI unavailable,False
5088bd5f-082a-495a-987b-1564499a7326,fdb54850dac2e8381b5ae1addfd2a044,2026-08-25,LinkedIn,Spark Developer,Software Engineer – Adobe Experience Platform,Adobe,"San Jose, CA",Not specified,,Not specified,,2026-08-25,,0,https://www.linkedin.com/jobs/view/software-engineer-%E2%80%93-adobe-experience-platform-at-adobe-4300759659,,,,,,False,50,Partial,AI unavailable,False
983c9651-e736-42e5-872f-72e031debaf9,812f18ddaff0c6b522d8336f5efc24c0,2026-08-25,LinkedIn,Spark Developer,Sr. Software Engineer,Unity,"Mountain View, CA",Not specified,,Not specified,,2026-08-24,,0,https://www.linkedin.com/jobs/view/sr-software-engineer-at-unity-4457142567,,,,,,False,50,Partial,AI unavailable,False
311422fa-1333-48e6-b45c-afdd149567f5,9edf1ee492c231c7e9b1ac9ba1e22a04,2026-08-25,LinkedIn,Spark Developer,Data & AI Senior Engineer - 90405345 - Remote,Amtrak,"Chicago, IL",Not specified,,Not specified,,2026-08-24,,0,https://www.linkedin.com/jobs/view/data-ai-senior-engineer-90405345-remote-at-amtrak-4408419777,,,,,,False,50,Partial,AI unavailable,False
0dc3b0e0-a79d-4fa8-a27d-1f54e8aecbd3,3435bd3b9864a5f38c8425e78d404c61,2026-08-25,LinkedIn,Spark Developer,Hadoop Developer,Envision Technology Solutions,"Jersey City, NJ",Not specified,,Not specified,,2026-08-24,,0,https://www.linkedin.com/jobs/view/hadoop-developer-at-envision-technology-solutions-4457123008,,,,,,False,50,Partial,AI unavailable,False
bddd0502-570d-442c-b78e-69cb43a41052,90e9673c8f11594211524f13a65da62a,2026-08-25,LinkedIn,Spark Developer,Sr. Forward Deployed Engineer (FDE) - Financial Services,Databricks,"Boston, MA",Not specified,,Not specified,,2026-08-25,,0,https://www.linkedin.com/jobs/view/sr-forward-deployed-engineer-fde-financial-services-at-databricks-4429420068,,,,,,False,50,Partial,AI unavailable,False
fcef9cd0-ccd3-462d-a095-786429017730,c78e4d7eb82374fd76cd5ed4718c2452,2026-08-25,Dice,Spark Developer,Spark Developer,"Judge Group, Inc.","Bayonne, New Jersey • Today",Not specified,,Not specified,,"Bayonne, New Jersey • Today",,0,https://www.dice.com/job-detail/0f32813e-0cb8-4213-bdfa-7ab31664e905,,,,,0f32813e-0cb8-4213-bdfa-7ab31664e905,False,50,Partial,AI unavailable,False
bf3f3d09-0a5b-4e3f-bceb-c7e371d0b58a,7ba185bf761a0047bbeaf8f7d7de4d04,2026-08-25,Dice,Spark Developer,Spark Developer,Software Guidance & Assistance,"Tampa, Florida • Today",Not specified,,Not specified,,"Tampa, Florida • Today",,0,https://www.dice.com/job-detail/6c0ef9c2-aa54-4efb-8cab-546776dfd04c,,,,,6c0ef9c2-aa54-4efb-8cab-546776dfd04c,False,50,Partial,AI unavailable,False
87adbefd-e2dc-45dd-acd2-f06971dff0ee,b0818684689e429b91b11546b42e6950,2026-08-25,Dice,Spark Developer,Spark Developer,Software Guidance & Assistance,"Jersey City, New Jersey • Today",Not specified,,Not specified,,"Jersey City, New Jersey • Today",,0,https://www.dice.com/job-detail/51b06ca8-638c-48a7-ad29-2623a141d921,,,,,51b06ca8-638c-48a7-ad29-2623a141d921,False,50,Partial,AI unavailable,False
c8653c97-5a0c-443d-81de-a11642e741f8,1e0b3e0c9c47b20f8798bce9ccf27a50,2026-08-25,Dice,Spark Developer,Spark Developer,SKANDA SOLUTIONS LLC,"Hybrid in Québec City, Quebec • 4d ago",Not specified,,Not specified,,"Hybrid in Québec City, Quebec • 4d ago",,0,https://www.dice.com/job-detail/e79629e9-9d3a-43eb-931a-73dba5baacac,,,,,e79629e9-9d3a-43eb-931a-73dba5baacac,False,50,Partial,AI unavailable,False
84b18365-9730-412f-ac7a-50d31b209b80,f035f9b98432c81c69931894b1e19103,2026-08-25,Dice,Spark Developer,Spark Developer,VGAI Solutions Inc,"Alpharetta, Georgia • 4d ago",Not specified,,Not specified,,"Alpharetta, Georgia • 4d ago",,0,https://www.dice.com/job-detail/48b616e5-f7df-49ac-b822-aadd8f05bbd6,,,,,48b616e5-f7df-49ac-b822-aadd8f05bbd6,False,50,Partial,AI unavailable,False
116b4e10-4c51-497a-b6d2-d6cd78aa9ff8,c196b4ba0ba13cfa3012ef2c9a6b5569,2026-08-25,Dice,Spark Developer,Spark Developer,Spark or Java Developer,Absolute Business Solutions Corp,Not specified,,Not specified,,"St. Louis, Missouri • Today",,0,https://www.dice.com/job-detail/54b66dc8-ce31-47e7-8a20-c82b641bca95,,,,,54b66dc8-ce31-47e7-8a20-c82b641bca95,False,50,Partial,AI unavailable,False
70fd0633-9a88-4f1e-8448-300e65bc8207,e65dc88397e753a0333d59d09d65edf4,2026-08-25,Dice,Spark Developer,Spark Developer,Spark or Java Developer,Absolute Business Solutions Corp,Not specified,,Not specified,,"Aurora, Colorado • Today",,0,https://www.dice.com/job-detail/83b41299-2cc2-4c3d-b1bd-4da9799a378d,,,,,83b41299-2cc2-4c3d-b1bd-4da9799a378d,False,50,Partial,AI unavailable,False
ffd4fbf8-c0d7-4523-a987-5174d3762e63,47cc95124afacfb0e19aed13eb428afd,2026-08-25,Dice,Spark Developer,Spark Developer,Spark or Java Developer,Absolute Business Solutions Corp,Not specified,,Not specified,,"Springfield, Virginia • Today",,0,https://www.dice.com/job-detail/79b6d0ae-09de-460c-83c2-d49ee0dcd09c,,,,,79b6d0ae-09de-460c-83c2-d49ee0dcd09c,False,50,Partial,AI unavailable,False
f69c6f4c-7b9b-46ce-8ea9-a24add41dd0c,01d5f2f86283c3b28756748a5414aea3,2026-08-25,Dice,Spark Developer,Spark Developer,Spark or Java Developer,Absolute Business Solutions Corp,Not specified,,Not specified,,"Herndon, Virginia • Today",,0,https://www.dice.com/job-detail/e67a3801-a8f2-42f1-93c5-704769f84fce,,,,,e67a3801-a8f2-42f1-93c5-704769f84fce,False,50,Partial,AI unavailable,False
0d97610b-9ca3-4416-917a-837287b77acc,287502bd77f98f93bf5b9d8cc7ec3a2f,2026-08-25,Dice,Spark Developer,Spark Developer,Software Guidance & Assistance,"Remote or Jacksonville, Florida • Today",Remote,,Not specified,,"Remote or Jacksonville, Florida • Today",,0,https://www.dice.com/job-detail/39467921-729a-4373-8be2-7b5e69ebbfda,,,,,39467921-729a-4373-8be2-7b5e69ebbfda,False,50,Partial,AI unavailable,False
0c3ddace-4b87-4cd6-a156-20a86e73ee7d,f52e295247d9decaefc29090cf053185,2026-08-25,Dice,Spark Developer,Spark Developer,"Mitchell Martin, Inc.","Rutherford, New Jersey • 12d ago",Not specified,,Not specified,,"Rutherford, New Jersey • 12d ago",,0,https://www.dice.com/job-detail/371fb9fb-0523-418b-a47b-4435a8053443,,,,,371fb9fb-0523-418b-a47b-4435a8053443,False,50,Partial,AI unavailable,False
58db33cf-9561-41d7-8a47-711fac735933,933f45f80893eadaccb754fcefc85389,2026-08-25,Dice,Spark Developer,Spark Developer,Saicon Consultants Inc.,"Omaha, Nebraska • 17d ago",Not specified,,Not specified,,"Omaha, Nebraska • 17d ago",,0,https://www.dice.com/job-detail/a4db8401-4573-47df-b6ad-17f4c7d2bd2c,,,,,a4db8401-4573-47df-b6ad-17f4c7d2bd2c,False,50,Partial,AI unavailable,False
b0c43dd1-9c1a-4366-aafe-af5afb4abe99,c267e0ddd6fc1b9794e902cb6c2a1974,2026-08-25,Built In,Spark Developer,"Software Engineer III - Bigdata, Spark, AWS - (Data Engineering)","Software Engineer III - Bigdata, Spark, AWS - (Dat",Reposted 3 Days Ago,Not specified,,Not specified,,,,0,https://builtin.com/job/software-engineer-iii-bigdata-spark-aws-data-engineering/10636038,,,,,,False,50,Partial,AI unavailable,False
3ab42a59-1e9a-47b0-bb8e-9b8443d7fdd2,9e5caac5e7d46d034005a853d6ddc84c,2026-08-25,Built In,Spark Developer,"Lead Developer, Java, Spark and GCP","Lead Developer, Java, Spark and GCP",11 Days Ago,Not specified,,Not specified,,,,0,https://builtin.com/job/lead-developer-java-spark-and-gcp/10681289,,,,,,False,50,Partial,AI unavailable,False
